timestamp,enmo
2025-10-29T01:09:00,0.0
2025-10-29T01:10:00,0.015284
2025-10-29T01:11:00,0.006313
2025-10-29T01:12:00,0.020582
2025-10-29T01:13:00,0.005608
2025-10-29T01:14:00,0.008049
2025-10-29T01:15:00,0.008094
2025-10-29T01:16:00,0.003566
2025-10-29T01:17:00,0.019072
2025-10-29T01:18:00,0.009942
2025-10-29T01:19:00,0.009761
2025-10-29T01:20:00,0.0
2025-10-29T01:21:00,0.015322
2025-10-29T01:22:00,0.026947
2025-10-29T01:23:00,0.003053
2025-10-29T01:24:00,0.019708
2025-10-29T01:25:00,0.022844
2025-10-29T01:26:00,0.006822
2025-10-29T01:27:00,0.025714
2025-10-29T01:28:00,0.016145
2025-10-29T01:29:00,0.003625
2025-10-29T01:30:00,0.018558
2025-10-29T01:31:00,0.02125
2025-10-29T01:32:00,0.01428
2025-10-29T01:33:00,0.013224
2025-10-29T01:34:00,0.002501
2025-10-29T01:35:00,0.011925
2025-10-29T01:36:00,0.000792
2025-10-29T01:37:00,0.0136
2025-10-29T01:38:00,0.019868
2025-10-29T01:39:00,0.006875
2025-10-29T01:40:00,0.009959
2025-10-29T01:41:00,0.01043
2025-10-29T01:42:00,0.008182
2025-10-29T01:43:00,0.016611
2025-10-29T01:44:00,0.011101
2025-10-29T01:45:00,0.014592
2025-10-29T01:46:00,0.0
2025-10-29T01:47:00,0.0
2025-10-29T01:48:00,0.025028
2025-10-29T01:49:00,0.001629
2025-10-29T01:50:00,0.015643
2025-10-29T01:51:00,0.0
2025-10-29T01:52:00,0.0
2025-10-29T01:53:00,0.014323
2025-10-29T01:54:00,0.026704
2025-10-29T01:55:00,0.002976
2025-10-29T01:56:00,0.010907
2025-10-29T01:57:00,0.014095
2025-10-29T01:58:00,0.004772
2025-10-29T01:59:00,0.013973
2025-10-29T02:00:00,0.016782
2025-10-29T02:01:00,0.008064
2025-10-29T02:02:00,0.004368
2025-10-29T02:03:00,0.016456
2025-10-29T02:04:00,0.0
2025-10-29T02:05:00,0.019889
2025-10-29T02:06:00,0.007509
2025-10-29T02:07:00,0.014424
2025-10-29T02:08:00,0.020201
2025-10-29T02:09:00,0.014531
2025-10-29T02:10:00,0.017303
2025-10-29T02:11:00,0.004344
2025-10-29T02:12:00,0.027643
2025-10-29T02:13:00,0.0
2025-10-29T02:14:00,0.026811
2025-10-29T02:15:00,0.02482
2025-10-29T02:16:00,0.006435
2025-10-29T02:17:00,0.025352
2025-10-29T02:18:00,0.020899
2025-10-29T02:19:00,0.004979
2025-10-29T02:20:00,0.008567
2025-10-29T02:21:00,0.011718
2025-10-29T02:22:00,0.022889
2025-10-29T02:23:00,0.021928
2025-10-29T02:24:00,0.006668
2025-10-29T02:25:00,0.016607
2025-10-29T02:26:00,0.020419
2025-10-29T02:27:00,0.012614
2025-10-29T02:28:00,0.00834
2025-10-29T02:29:00,0.001413
2025-10-29T02:30:00,0.004763
2025-10-29T02:31:00,0.016615
2025-10-29T02:32:00,0.02313
2025-10-29T02:33:00,0.005415
2025-10-29T02:34:00,0.016197
2025-10-29T02:35:00,0.016115
2025-10-29T02:36:00,0.012334
2025-10-29T02:37:00,0.011332
2025-10-29T02:38:00,0.0
2025-10-29T02:39:00,0.0
2025-10-29T02:40:00,0.000223
2025-10-29T02:41:00,0.006158
2025-10-29T02:42:00,0.018605
2025-10-29T02:43:00,0.017983
2025-10-29T02:44:00,0.010159
2025-10-29T02:45:00,0.002009
2025-10-29T02:46:00,0.01808
2025-10-29T02:47:00,0.006944
2025-10-29T02:48:00,0.021635
2025-10-29T02:49:00,0.007321
2025-10-29T02:50:00,0.01129
2025-10-29T02:51:00,0.014452
2025-10-29T02:52:00,0.011903
2025-10-29T02:53:00,0.006451
2025-10-29T02:54:00,0.012629
2025-10-29T02:55:00,0.01088
2025-10-29T02:56:00,0.011366
2025-10-29T02:57:00,0.014264
2025-10-29T02:58:00,0.014859
2025-10-29T02:59:00,0.005881
2025-10-29T03:00:00,0.008261
2025-10-29T03:01:00,0.018435
2025-10-29T03:02:00,0.019072
2025-10-29T03:03:00,0.018386
2025-10-29T03:04:00,0.009361
2025-10-29T03:05:00,0.00075
2025-10-29T03:06:00,0.022531
2025-10-29T03:07:00,0.005622
2025-10-29T03:08:00,0.005207
2025-10-29T03:09:00,0.019748
2025-10-29T03:10:00,0.019514
2025-10-29T03:11:00,0.003769
2025-10-29T03:12:00,0.015506
2025-10-29T03:13:00,0.02121
2025-10-29T03:14:00,0.005995
2025-10-29T03:15:00,0.022581
2025-10-29T03:16:00,0.007078
2025-10-29T03:17:00,0.012602
2025-10-29T03:18:00,0.021018
2025-10-29T03:19:00,0.011532
2025-10-29T03:20:00,0.018921
2025-10-29T03:21:00,0.026248
2025-10-29T03:22:00,0.018215
2025-10-29T03:23:00,0.017403
2025-10-29T03:24:00,0.002569
2025-10-29T03:25:00,0.00186
2025-10-29T03:26:00,0.017601
2025-10-29T03:27:00,0.014804
2025-10-29T03:28:00,0.021242
2025-10-29T03:29:00,0.004721
2025-10-29T03:30:00,0.014915
2025-10-29T03:31:00,0.014931
2025-10-29T03:32:00,0.008027
2025-10-29T03:33:00,0.014669
2025-10-29T03:34:00,0.020062
2025-10-29T03:35:00,0.026143
2025-10-29T03:36:00,0.007645
2025-10-29T03:37:00,0.0113
2025-10-29T03:38:00,0.020597
2025-10-29T03:39:00,0.003577
2025-10-29T03:40:00,0.019325
2025-10-29T03:41:00,0.007695
2025-10-29T03:42:00,0.02402
2025-10-29T03:43:00,0.016381
2025-10-29T03:44:00,0.022669
2025-10-29T03:45:00,0.020338
2025-10-29T03:46:00,0.006671
2025-10-29T03:47:00,0.017263
2025-10-29T03:48:00,0.013862
2025-10-29T03:49:00,0.010021
2025-10-29T03:50:00,0.011634
2025-10-29T03:51:00,0.023346
2025-10-29T03:52:00,0.0
2025-10-29T03:53:00,0.005921
2025-10-29T03:54:00,0.027691
2025-10-29T03:55:00,0.006478
2025-10-29T03:56:00,0.015494
2025-10-29T03:57:00,0.007387
2025-10-29T03:58:00,0.013845
2025-10-29T03:59:00,0.011971
2025-10-29T04:00:00,0.019988
2025-10-29T04:01:00,0.017507
2025-10-29T04:02:00,0.017594
2025-10-29T04:03:00,0.013577
2025-10-29T04:04:00,0.005532
2025-10-29T04:05:00,0.016756
2025-10-29T04:06:00,0.014187
2025-10-29T04:07:00,0.020602
2025-10-29T04:08:00,0.012037
2025-10-29T04:09:00,0.021647
2025-10-29T04:10:00,0.024282
2025-10-29T04:11:00,0.017799
2025-10-29T04:12:00,0.010194
2025-10-29T04:13:00,0.00354
2025-10-29T04:14:00,0.010238
2025-10-29T04:15:00,0.021826
2025-10-29T04:16:00,0.007071
2025-10-29T04:17:00,0.025665
2025-10-29T04:18:00,0.007392
2025-10-29T04:19:00,0.012418
2025-10-29T04:20:00,0.016322
2025-10-29T04:21:00,0.012243
2025-10-29T04:22:00,0.013125
2025-10-29T04:23:00,0.020418
2025-10-29T04:24:00,0.003662
2025-10-29T04:25:00,0.026125
2025-10-29T04:26:00,0.019124
2025-10-29T04:27:00,0.006187
2025-10-29T04:28:00,0.020282
2025-10-29T04:29:00,0.02323
2025-10-29T04:30:00,0.000545
2025-10-29T04:31:00,0.010996
2025-10-29T04:32:00,0.004457
2025-10-29T04:33:00,0.017508
2025-10-29T04:34:00,0.021305
2025-10-29T04:35:00,0.018753
2025-10-29T04:36:00,0.021141
2025-10-29T04:37:00,0.016075
2025-10-29T04:38:00,0.0
2025-10-29T04:39:00,0.008535
2025-10-29T04:40:00,0.016222
2025-10-29T04:41:00,0.003552
2025-10-29T04:42:00,0.009296
2025-10-29T04:43:00,0.023314
2025-10-29T04:44:00,0.014144
2025-10-29T04:45:00,0.014199
2025-10-29T04:46:00,0.006853
2025-10-29T04:47:00,0.012816
2025-10-29T04:48:00,0.005214
2025-10-29T04:49:00,0.006903
2025-10-29T04:50:00,0.012159
2025-10-29T04:51:00,0.014562
2025-10-29T04:52:00,0.013152
2025-10-29T04:53:00,0.0
2025-10-29T04:54:00,0.019994
2025-10-29T04:55:00,0.0
2025-10-29T04:56:00,0.005065
2025-10-29T04:57:00,0.025993
2025-10-29T04:58:00,0.014942
2025-10-29T04:59:00,0.016085
2025-10-29T05:00:00,0.029016
2025-10-29T05:01:00,0.016776
2025-10-29T05:02:00,0.019876
2025-10-29T05:03:00,0.022055
2025-10-29T05:04:00,0.017642
2025-10-29T05:05:00,0.018658
2025-10-29T05:06:00,0.016827
2025-10-29T05:07:00,0.014257
2025-10-29T05:08:00,0.014241
2025-10-29T05:09:00,0.016132
2025-10-29T05:10:00,0.012414
2025-10-29T05:11:00,0.006295
2025-10-29T05:12:00,0.025108
2025-10-29T05:13:00,0.018763
2025-10-29T05:14:00,0.011347
2025-10-29T05:15:00,0.024248
2025-10-29T05:16:00,0.025952
2025-10-29T05:17:00,0.018989
2025-10-29T05:18:00,0.019815
2025-10-29T05:19:00,0.007832
2025-10-29T05:20:00,0.012807
2025-10-29T05:21:00,0.005023
2025-10-29T05:22:00,0.011475
2025-10-29T05:23:00,0.022365
2025-10-29T05:24:00,0.007817
2025-10-29T05:25:00,0.004079
2025-10-29T05:26:00,0.019497
2025-10-29T05:27:00,0.008504
2025-10-29T05:28:00,0.004036
2025-10-29T05:29:00,0.012637
2025-10-29T05:30:00,0.010687
2025-10-29T05:31:00,0.0
2025-10-29T05:32:00,0.013173
2025-10-29T05:33:00,0.020115
2025-10-29T05:34:00,0.005083
2025-10-29T05:35:00,0.005495
2025-10-29T05:36:00,0.019933
2025-10-29T05:37:00,0.015241
2025-10-29T05:38:00,0.003937
2025-10-29T05:39:00,0.008335
2025-10-29T05:40:00,0.012928
2025-10-29T05:41:00,0.007419
2025-10-29T05:42:00,0.008466
2025-10-29T05:43:00,0.026356
2025-10-29T05:44:00,0.021255
2025-10-29T05:45:00,0.0
2025-10-29T05:46:00,0.000311
2025-10-29T05:47:00,0.017769
2025-10-29T05:48:00,0.007819
2025-10-29T05:49:00,0.005138
2025-10-29T05:50:00,0.005594
2025-10-29T05:51:00,0.021386
2025-10-29T05:52:00,0.026257
2025-10-29T05:53:00,0.004271
2025-10-29T05:54:00,0.023579
2025-10-29T05:55:00,0.013499
2025-10-29T05:56:00,0.011472
2025-10-29T05:57:00,0.001604
2025-10-29T05:58:00,0.008564
2025-10-29T05:59:00,0.022312
2025-10-29T06:00:00,0.07213
2025-10-29T06:01:00,0.097222
2025-10-29T06:02:00,0.042327
2025-10-29T06:03:00,0.046756
2025-10-29T06:04:00,0.090782
2025-10-29T06:05:00,0.108937
2025-10-29T06:06:00,0.050736
2025-10-29T06:07:00,0.0806
2025-10-29T06:08:00,0.062351
2025-10-29T06:09:00,0.1101
2025-10-29T06:10:00,0.065979
2025-10-29T06:11:00,0.091674
2025-10-29T06:12:00,0.082009
2025-10-29T06:13:00,0.041741
2025-10-29T06:14:00,0.072837
2025-10-29T06:15:00,0.093695
2025-10-29T06:16:00,0.079122
2025-10-29T06:17:00,0.076945
2025-10-29T06:18:00,0.080841
2025-10-29T06:19:00,0.064574
2025-10-29T06:20:00,0.075747
2025-10-29T06:21:00,0.087478
2025-10-29T06:22:00,0.027343
2025-10-29T06:23:00,0.036597
2025-10-29T06:24:00,0.106357
2025-10-29T06:25:00,0.076945
2025-10-29T06:26:00,0.039661
2025-10-29T06:27:00,0.097665
2025-10-29T06:28:00,0.115953
2025-10-29T06:29:00,0.066266
2025-10-29T06:30:00,0.094578
2025-10-29T06:31:00,0.099847
2025-10-29T06:32:00,0.096288
2025-10-29T06:33:00,0.038191
2025-10-29T06:34:00,0.065937
2025-10-29T06:35:00,0.08559
2025-10-29T06:36:00,0.036282
2025-10-29T06:37:00,0.076302
2025-10-29T06:38:00,0.090189
2025-10-29T06:39:00,0.08993
2025-10-29T06:40:00,0.0724
2025-10-29T06:41:00,0.111991
2025-10-29T06:42:00,0.107867
2025-10-29T06:43:00,0.031894
2025-10-29T06:44:00,0.085156
2025-10-29T06:45:00,0.035151
2025-10-29T06:46:00,0.040416
2025-10-29T06:47:00,0.064081
2025-10-29T06:48:00,0.093293
2025-10-29T06:49:00,0.069704
2025-10-29T06:50:00,0.073937
2025-10-29T06:51:00,0.031718
2025-10-29T06:52:00,0.021316
2025-10-29T06:53:00,0.037935
2025-10-29T06:54:00,0.090375
2025-10-29T06:55:00,0.046562
2025-10-29T06:56:00,0.084572
2025-10-29T06:57:00,0.036748
2025-10-29T06:58:00,0.041397
2025-10-29T06:59:00,0.050126
2025-10-29T07:00:00,0.03529
2025-10-29T07:01:00,0.073732
2025-10-29T07:02:00,0.025036
2025-10-29T07:03:00,0.03568
2025-10-29T07:04:00,0.043982
2025-10-29T07:05:00,0.088226
2025-10-29T07:06:00,0.051272
2025-10-29T07:07:00,0.031088
2025-10-29T07:08:00,0.078991
2025-10-29T07:09:00,0.032339
2025-10-29T07:10:00,0.100062
2025-10-29T07:11:00,0.113366
2025-10-29T07:12:00,0.049778
2025-10-29T07:13:00,0.083484
2025-10-29T07:14:00,0.083951
2025-10-29T07:15:00,0.053879
2025-10-29T07:16:00,0.054907
2025-10-29T07:17:00,0.075173
2025-10-29T07:18:00,0.085831
2025-10-29T07:19:00,0.091815
2025-10-29T07:20:00,0.106893
2025-10-29T07:21:00,0.102923
2025-10-29T07:22:00,0.092645
2025-10-29T07:23:00,0.051873
2025-10-29T07:24:00,0.039144
2025-10-29T07:25:00,0.106438
2025-10-29T07:26:00,0.042515
2025-10-29T07:27:00,0.031452
2025-10-29T07:28:00,0.083536
2025-10-29T07:29:00,0.067987
2025-10-29T07:30:00,0.08199
2025-10-29T07:31:00,0.110443
2025-10-29T07:32:00,0.062956
2025-10-29T07:33:00,0.095762
2025-10-29T07:34:00,0.099663
2025-10-29T07:35:00,0.081158
2025-10-29T07:36:00,0.072483
2025-10-29T07:37:00,0.113451
2025-10-29T07:38:00,0.041475
2025-10-29T07:39:00,0.037476
2025-10-29T07:40:00,0.087483
2025-10-29T07:41:00,0.058245
2025-10-29T07:42:00,0.061736
2025-10-29T07:43:00,0.10439
2025-10-29T07:44:00,0.104983
2025-10-29T07:45:00,0.039379
2025-10-29T07:46:00,0.021911
2025-10-29T07:47:00,0.076577
2025-10-29T07:48:00,0.052446
2025-10-29T07:49:00,0.10295
2025-10-29T07:50:00,0.048953
2025-10-29T07:51:00,0.046597
2025-10-29T07:52:00,0.075669
2025-10-29T07:53:00,0.042971
2025-10-29T07:54:00,0.064386
2025-10-29T07:55:00,0.039565
2025-10-29T07:56:00,0.102808
2025-10-29T07:57:00,0.058668
2025-10-29T07:58:00,0.050901
2025-10-29T07:59:00,0.044156
2025-10-29T08:00:00,0.03467
2025-10-29T08:01:00,0.059696
2025-10-29T08:02:00,0.051954
2025-10-29T08:03:00,0.037301
2025-10-29T08:04:00,0.100316
2025-10-29T08:05:00,0.055062
2025-10-29T08:06:00,0.091118
2025-10-29T08:07:00,0.087786
2025-10-29T08:08:00,0.03278
2025-10-29T08:09:00,0.076144
2025-10-29T08:10:00,0.036544
2025-10-29T08:11:00,0.049481
2025-10-29T08:12:00,0.040745
2025-10-29T08:13:00,0.069786
2025-10-29T08:14:00,0.041938
2025-10-29T08:15:00,0.055982
2025-10-29T08:16:00,0.044195
2025-10-29T08:17:00,0.064276
2025-10-29T08:18:00,0.109783
2025-10-29T08:19:00,0.091703
2025-10-29T08:20:00,0.060931
2025-10-29T08:21:00,0.031727
2025-10-29T08:22:00,0.064776
2025-10-29T08:23:00,0.050247
2025-10-29T08:24:00,0.06068
2025-10-29T08:25:00,0.065047
2025-10-29T08:26:00,0.043332
2025-10-29T08:27:00,0.061814
2025-10-29T08:28:00,0.101173
2025-10-29T08:29:00,0.06719
2025-10-29T08:30:00,0.094341
2025-10-29T08:31:00,0.092866
2025-10-29T08:32:00,0.048307
2025-10-29T08:33:00,0.107449
2025-10-29T08:34:00,0.102008
2025-10-29T08:35:00,0.100034
2025-10-29T08:36:00,0.052223
2025-10-29T08:37:00,0.051137
2025-10-29T08:38:00,0.072751
2025-10-29T08:39:00,0.049944
2025-10-29T08:40:00,0.101097
2025-10-29T08:41:00,0.053489
2025-10-29T08:42:00,0.095226
2025-10-29T08:43:00,0.102546
2025-10-29T08:44:00,0.112035
2025-10-29T08:45:00,0.060644
2025-10-29T08:46:00,0.032095
2025-10-29T08:47:00,0.083476
2025-10-29T08:48:00,0.036977
2025-10-29T08:49:00,0.107599
2025-10-29T08:50:00,0.024484
2025-10-29T08:51:00,0.054011
2025-10-29T08:52:00,0.038465
2025-10-29T08:53:00,0.03845
2025-10-29T08:54:00,0.1112
2025-10-29T08:55:00,0.077508
2025-10-29T08:56:00,0.099765
2025-10-29T08:57:00,0.045792
2025-10-29T08:58:00,0.075547
2025-10-29T08:59:00,0.099511
2025-10-29T09:00:00,0.070192
2025-10-29T09:01:00,0.116719
2025-10-29T09:02:00,0.152554
2025-10-29T09:03:00,0.160023
2025-10-29T09:04:00,0.135501
2025-10-29T09:05:00,0.045948
2025-10-29T09:06:00,0.134009
2025-10-29T09:07:00,0.06525
2025-10-29T09:08:00,0.124718
2025-10-29T09:09:00,0.069581
2025-10-29T09:10:00,0.056081
2025-10-29T09:11:00,0.109746
2025-10-29T09:12:00,0.055451
2025-10-29T09:13:00,0.050975
2025-10-29T09:14:00,0.123823
2025-10-29T09:15:00,0.099219
2025-10-29T09:16:00,0.103447
2025-10-29T09:17:00,0.170865
2025-10-29T09:18:00,0.059933
2025-10-29T09:19:00,0.10344
2025-10-29T09:20:00,0.117499
2025-10-29T09:21:00,0.096102
2025-10-29T09:22:00,0.097634
2025-10-29T09:23:00,0.103663
2025-10-29T09:24:00,0.16891
2025-10-29T09:25:00,0.096241
2025-10-29T09:26:00,0.049849
2025-10-29T09:27:00,0.114481
2025-10-29T09:28:00,0.118155
2025-10-29T09:29:00,0.089858
2025-10-29T09:30:00,0.105753
2025-10-29T09:31:00,0.132604
2025-10-29T09:32:00,0.155414
2025-10-29T09:33:00,0.08736
2025-10-29T09:34:00,0.12487
2025-10-29T09:35:00,0.12483
2025-10-29T09:36:00,0.125913
2025-10-29T09:37:00,0.128012
2025-10-29T09:38:00,0.054336
2025-10-29T09:39:00,0.093996
2025-10-29T09:40:00,0.143466
2025-10-29T09:41:00,0.071335
2025-10-29T09:42:00,0.139652
2025-10-29T09:43:00,0.169003
2025-10-29T09:44:00,0.114347
2025-10-29T09:45:00,0.076125
2025-10-29T09:46:00,0.080811
2025-10-29T09:47:00,0.143443
2025-10-29T09:48:00,0.162427
2025-10-29T09:49:00,0.048971
2025-10-29T09:50:00,0.091415
2025-10-29T09:51:00,0.138486
2025-10-29T09:52:00,0.154044
2025-10-29T09:53:00,0.13515
2025-10-29T09:54:00,0.09004
2025-10-29T09:55:00,0.090946
2025-10-29T09:56:00,0.132681
2025-10-29T09:57:00,0.067269
2025-10-29T09:58:00,0.060522
2025-10-29T09:59:00,0.078757
2025-10-29T10:00:00,0.06891
2025-10-29T10:01:00,0.143639
2025-10-29T10:02:00,0.109269
2025-10-29T10:03:00,0.119753
2025-10-29T10:04:00,0.145773
2025-10-29T10:05:00,0.060094
2025-10-29T10:06:00,0.052128
2025-10-29T10:07:00,0.116197
2025-10-29T10:08:00,0.140048
2025-10-29T10:09:00,0.084887
2025-10-29T10:10:00,0.117452
2025-10-29T10:11:00,0.146184
2025-10-29T10:12:00,0.120595
2025-10-29T10:13:00,0.045175
2025-10-29T10:14:00,0.134534
2025-10-29T10:15:00,0.099437
2025-10-29T10:16:00,0.104439
2025-10-29T10:17:00,0.096992
2025-10-29T10:18:00,0.068869
2025-10-29T10:19:00,0.070217
2025-10-29T10:20:00,0.121908
2025-10-29T10:21:00,0.051156
2025-10-29T10:22:00,0.105319
2025-10-29T10:23:00,0.098898
2025-10-29T10:24:00,0.161556
2025-10-29T10:25:00,0.086009
2025-10-29T10:26:00,0.097334
2025-10-29T10:27:00,0.102763
2025-10-29T10:28:00,0.12665
2025-10-29T10:29:00,0.067863
2025-10-29T10:30:00,0.097761
2025-10-29T10:31:00,0.115486
2025-10-29T10:32:00,0.107512
2025-10-29T10:33:00,0.138065
2025-10-29T10:34:00,0.103683
2025-10-29T10:35:00,0.108903
2025-10-29T10:36:00,0.108801
2025-10-29T10:37:00,0.124599
2025-10-29T10:38:00,0.102952
2025-10-29T10:39:00,0.099348
2025-10-29T10:40:00,0.082957
2025-10-29T10:41:00,0.162668
2025-10-29T10:42:00,0.095939
2025-10-29T10:43:00,0.068143
2025-10-29T10:44:00,0.119091
2025-10-29T10:45:00,0.13187
2025-10-29T10:46:00,0.092317
2025-10-29T10:47:00,0.117256
2025-10-29T10:48:00,0.109751
2025-10-29T10:49:00,0.14541
2025-10-29T10:50:00,0.120485
2025-10-29T10:51:00,0.165621
2025-10-29T10:52:00,0.08212
2025-10-29T10:53:00,0.068605
2025-10-29T10:54:00,0.060765
2025-10-29T10:55:00,0.176347
2025-10-29T10:56:00,0.106714
2025-10-29T10:57:00,0.138879
2025-10-29T10:58:00,0.139703
2025-10-29T10:59:00,0.141334
2025-10-29T11:00:00,0.103486
2025-10-29T11:01:00,0.06871
2025-10-29T11:02:00,0.073329
2025-10-29T11:03:00,0.147027
2025-10-29T11:04:00,0.150824
2025-10-29T11:05:00,0.119531
2025-10-29T11:06:00,0.125374
2025-10-29T11:07:00,0.133083
2025-10-29T11:08:00,0.123346
2025-10-29T11:09:00,0.127375
2025-10-29T11:10:00,0.148142
2025-10-29T11:11:00,0.062484
2025-10-29T11:12:00,0.117077
2025-10-29T11:13:00,0.088408
2025-10-29T11:14:00,0.048942
2025-10-29T11:15:00,0.121249
2025-10-29T11:16:00,0.102992
2025-10-29T11:17:00,0.090969
2025-10-29T11:18:00,0.156644
2025-10-29T11:19:00,0.072171
2025-10-29T11:20:00,0.081927
2025-10-29T11:21:00,0.097889
2025-10-29T11:22:00,0.094072
2025-10-29T11:23:00,0.114635
2025-10-29T11:24:00,0.162308
2025-10-29T11:25:00,0.171146
2025-10-29T11:26:00,0.045665
2025-10-29T11:27:00,0.076665
2025-10-29T11:28:00,0.122853
2025-10-29T11:29:00,0.076853
2025-10-29T11:30:00,0.110406
2025-10-29T11:31:00,0.070962
2025-10-29T11:32:00,0.089292
2025-10-29T11:33:00,0.158569
2025-10-29T11:34:00,0.048193
2025-10-29T11:35:00,0.120048
2025-10-29T11:36:00,0.172531
2025-10-29T11:37:00,0.165923
2025-10-29T11:38:00,0.140629
2025-10-29T11:39:00,0.142484
2025-10-29T11:40:00,0.130424
2025-10-29T11:41:00,0.166453
2025-10-29T11:42:00,0.059927
2025-10-29T11:43:00,0.097915
2025-10-29T11:44:00,0.087928
2025-10-29T11:45:00,0.087545
2025-10-29T11:46:00,0.141948
2025-10-29T11:47:00,0.142978
2025-10-29T11:48:00,0.121542
2025-10-29T11:49:00,0.059698
2025-10-29T11:50:00,0.172939
2025-10-29T11:51:00,0.053042
2025-10-29T11:52:00,0.090149
2025-10-29T11:53:00,0.138869
2025-10-29T11:54:00,0.146393
2025-10-29T11:55:00,0.082087
2025-10-29T11:56:00,0.094042
2025-10-29T11:57:00,0.138402
2025-10-29T11:58:00,0.083908
2025-10-29T11:59:00,0.118507
2025-10-29T12:00:00,0.081738
2025-10-29T12:01:00,0.061614
2025-10-29T12:02:00,0.05564
2025-10-29T12:03:00,0.041434
2025-10-29T12:04:00,0.097391
2025-10-29T12:05:00,0.064522
2025-10-29T12:06:00,0.123839
2025-10-29T12:07:00,0.052874
2025-10-29T12:08:00,0.137575
2025-10-29T12:09:00,0.118231
2025-10-29T12:10:00,0.111675
2025-10-29T12:11:00,0.108658
2025-10-29T12:12:00,0.144923
2025-10-29T12:13:00,0.109572
2025-10-29T12:14:00,0.041156
2025-10-29T12:15:00,0.097374
2025-10-29T12:16:00,0.112933
2025-10-29T12:17:00,0.131164
2025-10-29T12:18:00,0.061953
2025-10-29T12:19:00,0.134901
2025-10-29T12:20:00,0.081766
2025-10-29T12:21:00,0.080819
2025-10-29T12:22:00,0.12879
2025-10-29T12:23:00,0.056679
2025-10-29T12:24:00,0.127268
2025-10-29T12:25:00,0.098697
2025-10-29T12:26:00,0.068784
2025-10-29T12:27:00,0.099583
2025-10-29T12:28:00,0.076032
2025-10-29T12:29:00,0.040592
2025-10-29T12:30:00,0.041502
2025-10-29T12:31:00,0.071422
2025-10-29T12:32:00,0.094674
2025-10-29T12:33:00,0.080313
2025-10-29T12:34:00,0.120268
2025-10-29T12:35:00,0.075487
2025-10-29T12:36:00,0.102584
2025-10-29T12:37:00,0.069185
2025-10-29T12:38:00,0.089313
2025-10-29T12:39:00,0.088653
2025-10-29T12:40:00,0.115008
2025-10-29T12:41:00,0.073894
2025-10-29T12:42:00,0.061421
2025-10-29T12:43:00,0.107664
2025-10-29T12:44:00,0.049068
2025-10-29T12:45:00,0.109031
2025-10-29T12:46:00,0.076257
2025-10-29T12:47:00,0.049422
2025-10-29T12:48:00,0.105556
2025-10-29T12:49:00,0.057029
2025-10-29T12:50:00,0.078585
2025-10-29T12:51:00,0.041092
2025-10-29T12:52:00,0.132588
2025-10-29T12:53:00,0.090423
2025-10-29T12:54:00,0.06484
2025-10-29T12:55:00,0.093702
2025-10-29T12:56:00,0.075521
